ID,Face_Shape,TrialNum,Face_Set,Morph_Type,Pic_Number,Dom
37,1,24,1,1,625,5
37,1,25,2,1,52,3
37,1,26,1,1,504,4
37,1,27,2,1,62,3
37,1,28,2,2,69,5
37,1,29,1,1,531,2
37,1,30,1,2,531,3
37,1,31,2,1,86,5
37,1,32,2,1,69,5
37,1,33,1,2,504,3
37,1,34,1,1,641,1
37,1,35,2,2,11,5
37,1,36,2,1,75,4
37,1,37,2,2,16,3
37,1,38,2,1,161,6
37,1,39,2,1,106,5
37,1,40,2,1,41,4
38,1,1,2,1,96,2
38,1,2,1,2,608,6
38,1,3,2,1,69,
38,1,4,2,1,8,1
38,1,5,2,2,142,3
38,1,6,1,1,641,2
38,1,7,1,2,529,5
38,1,8,2,1,68,4
38,1,9,1,2,632,6
38,1,10,2,2,43,5
38,1,11,1,1,632,4
38,1,12,1,1,605,5
38,1,13,2,2,42,6
38,1,14,2,1,162,3
38,1,15,1,1,617,4
38,1,16,2,2,111,4
38,1,17,2,1,110,5
38,1,18,2,1,75,2
38,1,19,1,2,605,6
38,1,20,1,1,621,4
38,1,21,1,1,541,4
38,1,22,1,1,643,5
38,1,23,1,1,531,5
38,1,24,1,2,621,5
38,1,25,2,2,37,4
38,1,26,1,2,617,4
38,1,27,1,1,529,4
38,1,28,1,2,630,3
38,1,29,1,2,603,5
38,1,30,2,2,100,6
38,1,31,1,1,631,4
38,1,32,2,2,105,3
38,1,33,1,2,601,6
38,1,34,2,2,41,5
38,1,35,2,1,41,3
38,1,36,2,1,40,7
38,1,37,1,2,673,4
38,1,38,2,2,91,3
38,1,39,2,2,20,4
38,1,40,2,1,7,4
39,1,1,1,2,529,4
39,1,2,1,1,621,4
39,1,3,2,1,131,4
39,1,4,1,1,628,5
39,1,5,2,1,9,5
39,1,6,2,2,100,4
39,1,7,1,1,603,4
39,1,8,1,2,628,4
39,1,9,2,1,52,3
39,1,10,2,1,20,3
39,1,11,2,2,49,4
39,1,12,1,2,623,4
39,1,13,1,2,512,5
39,1,14,1,2,640,4
39,1,15,1,2,632,4
39,1,16,1,1,563,4
39,1,17,1,2,522,5
39,1,18,2,1,7,4
39,1,19,2,1,62,4
39,1,20,2,1,153,4
39,1,21,2,1,71,5
39,1,22,2,1,111,4
39,1,23,2,2,142,4
39,1,24,1,2,601,5
39,1,25,1,1,529,4
39,1,26,1,2,621,4
39,1,27,2,2,76,4
39,1,28,1,1,521,2
39,1,29,2,2,38,4
39,1,30,1,1,640,3
39,1,31,1,1,608,4
39,1,32,1,1,531,2
39,1,33,2,1,69,3
39,1,34,2,2,161,4
39,1,35,2,2,8,3
39,1,36,2,2,45,3
39,1,37,2,2,141,4
39,1,38,1,2,641,4
39,1,39,2,2,61,4
39,1,40,1,1,625,3
40,1,1,2,1,162,4
40,1,2,2,1,37,4
40,1,3,2,2,111,5
40,1,4,1,1,563,5
40,1,5,1,2,563,5
40,1,6,1,2,628,4
40,1,7,2,2,7,4
40,1,8,2,1,42,
40,1,9,2,1,41,4
40,1,10,1,2,569,4
40,1,11,1,2,630,4
40,1,12,1,2,522,4
40,1,13,1,2,672,3
40,1,14,2,2,26,4
40,1,15,2,1,69,4
40,1,16,2,2,116,4
40,1,17,2,2,98,4
40,1,18,1,1,592,5
40,1,19,1,1,638,4
40,1,20,1,1,526,4
40,1,21,2,2,47,5
40,1,22,1,1,605,4
40,1,23,2,1,8,4
40,1,24,1,1,603,3
40,1,25,2,1,40,5
40,1,26,1,1,604,4
40,1,27,1,1,621,5
40,1,28,1,1,529,4
40,1,29,2,1,30,4
40,1,30,2,1,43,4
40,1,31,1,2,640,4
40,1,32,1,1,504,4
40,1,33,1,2,608,5
40,1,34,1,2,641,3
40,1,35,2,2,70,4
40,1,36,2,2,49,5
40,1,37,2,2,45,4
40,1,38,1,2,592,4
40,1,39,2,2,161,4
40,1,40,2,1,105,5
41,1,1,1,1,522,4
41,1,2,2,1,150,4
41,1,3,2,1,161,5
41,1,4,1,2,563,4
41,1,5,1,1,638,4
41,1,6,1,2,533,5
41,1,7,2,1,91,4
41,1,8,1,1,617,4
41,1,9,1,2,604,4
41,1,10,1,2,630,4
41,1,11,1,2,592,5
41,1,12,1,2,623,4
41,1,13,1,1,621,4
41,1,14,2,1,38,4
41,1,15,1,1,526,4
41,1,16,2,2,49,4
41,1,17,2,1,63,5
41,1,18,1,1,630,4
41,1,19,2,1,109,4
41,1,20,2,2,153,5
41,1,21,2,2,43,4
41,1,22,2,2,9,4
41,1,23,2,2,66,5
41,1,24,1,1,518,4
41,1,25,2,2,57,5
41,1,26,2,1,70,
41,1,27,2,2,86,4
41,1,28,1,2,638,3
41,1,29,2,1,116,4
41,1,30,2,2,42,4
41,1,31,1,2,672,3
41,1,32,2,2,65,4
41,1,33,1,1,569,4
41,1,34,1,2,673,5
41,1,35,2,1,66,4
41,1,36,1,1,623,4
41,1,37,1,2,521,3
41,1,38,2,2,75,4
41,1,39,2,1,71,4
41,1,40,1,1,643,4
42,1,1,1,2,628,4
42,1,2,2,2,111,3
42,1,3,2,2,41,5
42,1,4,2,2,52,5
42,1,5,2,1,20,4
42,1,6,1,1,617,2
42,1,7,2,1,26,3
42,1,8,1,2,638,4
42,1,9,2,1,111,5
42,1,10,2,1,91,3
42,1,11,2,1,98,2
42,1,12,2,1,9,2
42,1,13,1,1,522,5
42,1,14,1,1,601,3
42,1,15,2,2,40,3
42,1,16,1,2,641,
42,1,17,2,1,62,3
42,1,18,2,1,47,6
42,1,19,1,2,592,3
42,1,20,1,1,625,5
42,1,21,1,1,518,4
42,1,22,1,2,623,5
42,1,23,2,2,11,3
42,1,24,1,1,632,5
42,1,25,2,1,68,4
42,1,26,2,2,80,4
42,1,27,1,2,632,3
42,1,28,1,1,533,4
42,1,29,2,2,100,6
42,1,30,2,2,76,6
42,1,31,2,2,16,4
42,1,32,1,1,526,5
42,1,33,1,1,643,4
42,1,34,1,1,638,4
42,1,35,1,2,604,4
42,1,36,2,2,37,4
42,1,37,1,2,621,3
42,1,38,1,2,541,4
42,1,39,1,2,504,4
42,1,40,2,1,37,2
43,1,1,2,2,7,2
43,1,2,2,1,13,2
43,1,3,1,1,601,5
43,1,4,1,2,628,3
43,1,5,1,1,522,3
43,1,6,2,1,62,4
43,1,7,2,2,9,5
43,1,8,1,1,643,4
43,1,9,1,1,526,3
43,1,10,1,2,631,5
43,1,11,2,1,38,4
43,1,12,1,2,605,5
43,1,13,1,2,632,4
43,1,14,2,1,76,3
43,1,15,1,2,512,6
43,1,16,1,2,531,5
43,1,17,1,1,529,5
43,1,18,2,1,70,5
43,1,19,2,2,98,3
43,1,20,2,2,48,3
43,1,21,1,1,521,4
43,1,22,2,2,81,3
43,1,23,2,2,33,3
43,1,24,2,2,131,4
43,1,25,2,2,80,5
43,1,26,2,2,161,5
43,1,27,1,1,625,3
43,1,28,2,1,60,3
43,1,29,1,2,569,5
43,1,30,1,1,641,4
43,1,31,1,1,518,3
43,1,32,1,2,563,6
43,1,33,2,2,38,5
43,1,34,1,1,673,4
43,1,35,2,1,9,3
43,1,36,2,1,73,5
43,1,37,1,2,638,3
43,1,38,2,1,49,3
43,1,39,1,2,526,3
43,1,40,2,1,30,4
44,1,1,1,1,623,2
44,1,2,1,1,521,5
44,1,3,1,1,533,5
44,1,4,1,2,592,4
44,1,5,2,2,100,3
44,1,6,1,1,625,3
44,1,7,1,2,522,4
44,1,8,1,2,521,4
44,1,9,2,1,57,3
44,1,10,2,2,52,4
44,1,11,1,1,621,4
44,1,12,2,1,73,4
44,1,13,1,1,529,4
44,1,14,1,2,601,5
44,1,15,1,1,608,5
44,1,16,2,1,43,4
44,1,17,2,2,98,5
44,1,18,2,1,96,5
44,1,19,1,2,621,5
44,1,20,2,1,81,4
44,1,21,2,1,100,3
44,1,22,1,1,601,5
44,1,23,1,1,672,4
44,1,24,2,2,8,5
44,1,25,2,2,42,6
44,1,26,1,2,518,5
44,1,27,2,2,131,5
44,1,28,2,1,75,4
44,1,29,2,1,5,2
44,1,30,2,2,110,3
44,1,31,2,2,86,4
44,1,32,1,1,563,4
44,1,33,1,2,643,6
44,1,34,2,1,80,5
44,1,35,2,2,37,6
44,1,36,2,2,45,4
44,1,37,1,2,625,
44,1,38,2,1,142,4
44,1,39,1,2,640,7
44,1,40,1,2,568,5
45,1,1,2,1,41,1
45,1,2,2,2,41,2
45,1,3,1,1,672,1
45,1,4,2,2,60,3
45,1,5,2,2,5,2
45,1,6,2,2,142,3
45,1,7,2,1,131,4
45,1,8,1,2,563,3
45,1,9,1,2,529,4
45,1,10,1,1,601,3
45,1,11,1,2,608,3
45,1,12,1,1,641,4
45,1,13,1,1,628,4
45,1,14,2,2,131,2
45,1,15,2,1,110,1
45,1,16,2,1,63,1
45,1,17,2,2,11,4
45,1,18,2,2,80,5
45,1,19,1,2,521,2
45,1,20,1,1,521,1
45,1,21,1,1,529,2
45,1,22,1,1,623,3
45,1,23,2,2,38,1
45,1,24,2,1,153,5
45,1,25,2,2,33,6
45,1,26,2,2,13,3
45,1,27,1,1,632,4
45,1,28,1,2,631,6
45,1,29,1,2,504,2
45,1,30,2,1,81,3
45,1,31,1,2,640,3
45,1,32,1,2,625,7
45,1,33,2,1,9,4
45,1,34,1,1,569,3
45,1,35,2,1,40,1
45,1,36,1,1,522,4
45,1,37,1,2,569,5
45,1,38,1,2,603,2
45,1,39,2,1,13,1
45,1,40,2,1,91,1
46,1,1,1,1,541,4
46,1,2,2,2,66,3
46,1,3,2,2,62,5
46,1,4,2,2,13,4
46,1,5,1,1,604,5
46,1,6,2,1,7,3
46,1,7,1,1,673,
46,1,8,1,2,533,4
46,1,9,2,1,52,5
46,1,10,1,1,641,3
46,1,11,2,2,150,3
46,1,12,2,1,62,5
46,1,13,1,1,638,2
46,1,14,2,2,141,3
46,1,15,2,1,66,4
46,1,16,2,2,105,
46,1,17,1,2,541,4
46,1,18,2,1,9,3
46,1,19,1,2,638,3
46,1,20,2,1,75,3
46,1,21,1,1,605,3
46,1,22,2,2,7,3
46,1,23,1,1,640,3
46,1,24,1,1,643,2
46,1,25,2,2,100,3
46,1,26,1,2,563,4
46,1,27,1,1,521,3
46,1,28,1,2,568,3
46,1,29,2,2,153,3
46,1,30,1,2,604,4
46,1,31,1,2,628,3
46,1,32,2,1,60,2
46,1,33,2,1,11,4
46,1,34,2,2,106,3
46,1,35,1,2,621,4
46,1,36,1,2,521,3
46,1,37,2,1,96,3
46,1,38,2,1,13,3
46,1,39,1,1,601,2
46,1,40,1,2,631,3
47,1,1,2,2,161,4
47,1,2,2,1,73,5
47,1,3,1,2,623,5
47,1,4,2,2,141,3
47,1,5,1,1,632,4
47,1,6,2,1,116,6
47,1,7,2,2,91,3
47,1,8,2,2,142,4
47,1,9,2,1,45,5
47,1,10,1,2,672,1
47,1,11,2,1,38,4
47,1,12,1,1,604,3
47,1,13,1,2,673,6
47,1,14,1,2,641,
47,1,15,2,2,73,4
47,1,16,1,1,512,5
47,1,17,1,1,601,6
47,1,18,2,2,11,5
47,1,19,2,1,8,7
47,1,20,2,2,62,4
47,1,21,1,1,643,5
47,1,22,2,1,57,5
47,1,23,1,2,621,2
47,1,24,1,1,672,1
47,1,25,2,2,57,6
47,1,26,2,1,40,5
47,1,27,1,2,568,3
47,1,28,2,1,9,4
47,1,29,1,1,628,5
47,1,30,1,1,638,3
47,1,31,2,1,142,5
47,1,32,2,2,68,5
47,1,33,1,2,601,6
47,1,34,1,2,512,3
47,1,35,1,2,504,5
47,1,36,2,2,81,6
47,1,37,2,1,43,3
47,1,38,1,1,605,5
47,1,39,1,1,621,5
47,1,40,1,2,640,5
48,1,1,1,2,512,5
48,1,2,2,2,100,
48,1,3,1,1,628,4
48,1,4,1,2,640,5
48,1,5,1,1,518,4
48,1,6,1,2,531,3
48,1,7,1,2,608,6
48,1,8,1,2,526,4
48,1,9,2,1,16,3
48,1,10,1,1,563,4
48,1,11,1,1,533,6
48,1,12,2,1,142,4
48,1,13,2,1,66,4
48,1,14,1,1,592,5
48,1,15,2,1,47,4
48,1,16,1,2,518,4
48,1,17,2,2,73,4
48,1,18,2,2,52,6
48,1,19,2,2,65,4
48,1,20,2,2,150,5
48,1,21,1,1,531,3
48,1,22,1,2,605,5
48,1,23,2,1,76,4
48,1,24,2,1,63,4
48,1,25,2,2,26,5
48,1,26,2,2,40,6
48,1,27,2,2,75,5
48,1,28,2,1,62,4
48,1,29,2,2,49,5
48,1,30,1,1,529,5
48,1,31,1,2,533,5
48,1,32,1,1,621,5
48,1,33,1,2,630,4
48,1,34,2,2,76,5
48,1,35,2,1,131,4
48,1,36,1,1,638,3
48,1,37,1,2,617,5
48,1,38,1,1,625,4
48,1,39,2,1,162,4
48,1,40,2,1,45,4
49,1,1,1,1,638,3
49,1,2,2,2,49,3
49,1,3,1,2,526,3
49,1,4,1,2,628,2
49,1,5,1,1,504,5
49,1,6,2,1,62,3
49,1,7,2,2,161,
49,1,8,2,2,71,5
49,1,9,2,2,69,5
49,1,10,1,1,569,3
49,1,11,1,2,568,2
49,1,12,2,1,131,2
49,1,13,1,2,604,
49,1,14,2,1,38,
49,1,15,1,1,518,2
49,1,16,2,2,131,2
49,1,17,1,1,604,2
49,1,18,2,2,9,2
49,1,19,1,2,673,5
49,1,20,2,1,70,3
49,1,21,1,1,631,5
49,1,22,1,2,521,7
49,1,23,1,2,592,6
49,1,24,2,1,45,5
49,1,25,2,2,11,5
49,1,26,1,1,601,6
49,1,27,1,1,623,5
49,1,28,1,2,512,5
49,1,29,2,1,98,4
49,1,30,2,1,26,
49,1,31,1,1,617,5
49,1,32,1,2,569,6
49,1,33,2,1,37,3
49,1,34,2,2,16,3
49,1,35,1,1,531,5
49,1,36,2,1,8,7
49,1,37,1,2,601,6
49,1,38,2,1,68,3
49,1,39,2,2,76,6
49,1,40,2,2,75,5
50,1,1,1,2,605,5
50,1,2,2,2,13,4
50,1,3,2,1,62,6
50,1,4,2,2,47,6
50,1,5,1,1,592,5
50,1,6,1,2,638,5
50,1,7,1,2,628,4
50,1,8,2,1,142,5
50,1,9,2,2,62,4
50,1,10,2,1,60,6
50,1,11,2,2,70,5
50,1,12,1,2,672,4
50,1,13,1,1,632,5
50,1,14,1,2,533,5
50,1,15,2,2,68,5
50,1,16,2,2,11,3
50,1,17,2,1,5,5
50,1,18,2,1,98,2
50,1,19,1,1,631,4
50,1,20,2,1,68,4
50,1,21,1,1,601,5
50,1,22,1,1,603,3
50,1,23,1,2,521,5
50,1,24,1,2,569,5
50,1,25,1,2,522,4
50,1,26,1,1,563,3
50,1,27,1,1,522,5
50,1,28,2,1,68,5
50,1,29,1,1,628,4
50,1,30,1,1,521,3
50,1,31,1,1,623,4
50,1,32,2,1,16,5
50,1,33,2,2,131,4
50,1,34,2,2,30,3
50,1,35,2,1,38,4
50,1,36,2,1,48,4
50,1,37,1,2,604,3
50,1,38,2,2,33,4
50,1,39,2,2,40,5
50,1,40,1,2,621,4
51,1,1,2,1,37,
51,1,2,2,1,86,4
51,1,3,1,2,631,3
51,1,4,2,1,116,3
51,1,5,1,2,640,4
51,1,6,2,2,150,3
51,1,7,2,1,49,3
51,1,8,2,2,73,3
51,1,9,2,2,65,3
51,1,10,1,2,641,3
51,1,11,2,1,57,3
51,1,12,2,1,63,3
51,1,13,1,2,605,4
51,1,14,1,2,623,4
51,1,15,1,1,592,3
51,1,16,1,1,621,4
51,1,17,2,2,52,4
51,1,18,2,2,63,4
51,1,19,1,1,608,3
51,1,20,2,1,7,3
51,1,21,1,2,531,3
51,1,22,1,1,631,4
51,1,23,2,2,76,4
51,1,24,1,2,529,3
51,1,25,1,2,541,3
51,1,26,2,2,11,3
51,1,27,1,1,643,3
51,1,28,2,2,75,3
51,1,29,1,1,605,4
51,1,30,2,2,7,3
51,1,31,1,1,522,3
51,1,32,2,1,105,4
51,1,33,2,1,45,4
51,1,34,1,2,625,3
51,1,35,2,1,150,3
51,1,36,1,1,638,3
51,1,37,1,2,518,3
51,1,38,1,1,531,2
51,1,39,2,2,20,4
51,1,40,1,1,601,4
52,1,1,2,1,8,2
52,1,2,2,1,161,2
52,1,3,2,2,26,4
52,1,4,2,1,63,4
52,1,5,2,1,26,4
52,1,6,2,2,20,2
52,1,7,1,1,603,4
52,1,8,2,2,57,5
52,1,9,2,1,60,4
52,1,10,1,2,617,6
52,1,11,2,2,63,4
52,1,12,2,1,68,5
52,1,13,1,1,592,5
52,1,14,1,2,632,5
52,1,15,1,1,522,6
52,1,16,2,1,111,5
52,1,17,1,1,521,3
52,1,18,1,2,608,5
52,1,19,2,2,60,4
52,1,20,1,1,526,5
52,1,21,2,2,142,6
52,1,22,1,2,673,4
52,1,23,2,1,62,5
52,1,24,1,2,569,6
52,1,25,2,1,45,5
52,1,26,2,1,105,6
52,1,27,1,2,568,6
52,1,28,1,2,518,6
52,1,29,1,1,569,4
52,1,30,2,2,9,4
52,1,31,1,2,563,5
52,1,32,1,1,632,5
52,1,33,2,2,13,5
52,1,34,1,1,623,5
52,1,35,1,1,518,5
52,1,36,1,2,512,5
52,1,37,2,2,162,6
52,1,38,1,1,640,3
52,1,39,2,2,49,5
52,1,40,1,2,605,4
53,1,1,2,2,63,
53,1,2,1,2,521,2
53,1,3,2,1,30,2
53,1,4,1,1,630,3
53,1,5,1,1,628,3
53,1,6,1,2,672,2
53,1,7,2,2,142,3
53,1,8,2,1,65,3
53,1,9,2,2,111,3
53,1,10,1,2,640,3
53,1,11,1,2,569,4
53,1,12,1,2,605,3
53,1,13,1,2,604,4
53,1,14,2,1,81,4
53,1,15,1,2,568,3
53,1,16,1,2,632,3
53,1,17,1,2,630,2
53,1,18,2,1,40,4
53,1,19,2,2,16,2
53,1,20,2,1,9,3
53,1,21,2,1,13,4
53,1,22,2,2,60,
53,1,23,2,2,96,4
53,1,24,1,1,601,5
53,1,25,1,1,625,3
53,1,26,1,1,605,4
53,1,27,2,1,48,3
53,1,28,2,1,71,4
53,1,29,1,1,521,3
53,1,30,2,1,70,4
53,1,31,2,2,43,4
53,1,32,2,2,37,4
53,1,33,2,1,111,
53,1,34,2,2,76,
53,1,35,1,1,623,
53,1,36,1,1,608,5
53,1,37,1,2,531,4
53,1,38,1,1,617,4
53,1,39,1,1,529,3
53,1,40,2,2,30,3
501,2,1,1,2,617,4
501,2,2,1,1,521,5
501,2,3,1,2,563,5
501,2,4,2,2,5,6
501,2,5,2,1,40,4
501,2,6,2,1,80,4
501,2,7,2,2,65,5
501,2,8,1,1,608,6
501,2,9,1,2,621,4
501,2,10,1,1,592,4
501,2,11,2,2,7,4
501,2,12,1,1,638,6
501,2,13,1,2,529,4
501,2,14,1,1,563,6
501,2,15,2,1,42,3
501,2,16,2,2,98,4
501,2,17,2,2,45,4
501,2,18,1,2,518,3
501,2,19,2,1,45,5
501,2,20,2,2,141,4
501,2,21,1,1,568,5
501,2,22,2,1,68,3
501,2,23,2,2,9,5
501,2,24,2,1,43,5
501,2,25,2,2,13,4
501,2,26,1,1,531,5
501,2,27,1,1,604,5
501,2,28,1,2,632,6
501,2,29,1,1,623,6
501,2,30,2,1,61,5
501,2,31,1,2,533,4
501,2,32,2,1,76,5
501,2,33,1,2,512,4
501,2,34,2,1,63,3
501,2,35,1,1,526,6
501,2,36,2,2,57,4
501,2,37,2,1,20,3
501,2,38,2,2,161,5
501,2,39,1,2,625,4
501,2,40,1,2,526,6
502,2,1,2,2,106,6
502,2,2,1,2,621,5
502,2,3,1,1,563,5
502,2,4,2,1,73,7
502,2,5,2,1,86,5
502,2,6,2,2,47,6
502,2,7,2,2,66,5
502,2,8,2,2,69,7
502,2,9,2,2,62,6
502,2,10,1,1,518,6
502,2,11,1,2,592,2
502,2,12,2,1,71,2
502,2,13,1,2,605,6
502,2,14,1,2,504,4
502,2,15,1,1,623,4
502,2,16,1,1,640,3
502,2,17,1,2,628,6
502,2,18,2,1,109,5
502,2,19,1,2,603,6
502,2,20,2,2,65,4
502,2,21,1,1,533,4
502,2,22,2,1,153,6
502,2,23,1,1,504,5
502,2,24,2,2,81,7
502,2,25,2,1,106,7
502,2,26,1,2,601,7
502,2,27,1,2,643,2
502,2,28,2,1,96,3
502,2,29,2,2,98,3
502,2,30,2,2,86,6
502,2,31,1,2,604,5
502,2,32,2,1,9,7
502,2,33,1,2,608,4
502,2,34,1,1,630,3
502,2,35,1,1,625,2
502,2,36,2,1,30,3
502,2,37,2,2,96,4
502,2,38,1,1,673,6
502,2,39,2,1,76,7
502,2,40,1,1,638,7
503,2,1,1,1,569,2
503,2,2,2,1,70,1
503,2,3,1,2,617,4
503,2,4,1,2,504,3
503,2,5,2,2,91,4
503,2,6,1,1,604,3
503,2,7,1,1,529,4
503,2,8,2,2,96,4
503,2,9,1,1,641,2
503,2,10,2,2,52,2
503,2,11,1,2,632,3
503,2,12,2,1,71,3
503,2,13,1,2,608,4
503,2,14,1,1,621,4
503,2,15,2,2,76,6
503,2,16,2,1,109,3
503,2,17,2,1,81,6
503,2,18,1,2,623,5
503,2,19,2,1,13,3
503,2,20,2,1,42,3
503,2,21,2,1,80,3
503,2,22,1,1,638,3
503,2,23,2,2,80,4
503,2,24,1,2,521,4
503,2,25,2,1,48,
503,2,26,1,2,518,4
503,2,27,2,2,42,6
503,2,28,2,2,109,5
503,2,29,1,2,640,6
503,2,30,2,2,16,5
503,2,31,1,1,625,4
503,2,32,2,2,30,6
503,2,33,1,2,533,6
503,2,34,2,1,41,4
503,2,35,2,1,38,3
503,2,36,1,1,522,4
503,2,37,2,2,100,4
503,2,38,1,2,605,6
503,2,39,1,1,512,4
503,2,40,1,1,563,4
504,2,1,1,1,673,5
504,2,2,2,2,38,3
504,2,3,2,1,100,4
504,2,4,2,2,150,3
504,2,5,1,1,526,4
504,2,6,1,2,632,5
504,2,7,1,2,625,4
504,2,8,1,1,521,3
504,2,9,1,1,623,4
504,2,10,2,1,80,5
504,2,11,2,1,116,3
504,2,12,1,2,672,4
504,2,13,2,2,141,2
504,2,14,2,2,52,4
504,2,15,1,1,631,5
504,2,16,1,1,533,4
504,2,17,1,2,526,5
504,2,18,2,1,38,2
504,2,19,1,2,605,5
504,2,20,2,1,8,4
504,2,21,1,2,640,4
504,2,22,2,2,100,4
504,2,23,2,1,111,5
504,2,24,2,1,42,4
504,2,25,1,1,531,4
504,2,26,1,2,563,4
504,2,27,2,2,60,5
504,2,28,2,2,5,3
504,2,29,1,2,631,3
504,2,30,1,1,603,2
504,2,31,1,2,643,5
504,2,32,1,2,541,2
504,2,33,2,2,65,2
504,2,34,2,1,131,2
504,2,35,2,1,81,2
504,2,36,1,1,569,2
504,2,37,1,1,541,4
504,2,38,2,1,57,5
504,2,39,2,2,66,3
504,2,40,2,2,30,4
505,2,1,2,2,41,4
505,2,2,1,2,541,5
505,2,3,1,1,512,3
505,2,4,1,2,621,3
505,2,5,1,1,608,4
505,2,6,1,2,568,5
505,2,7,2,1,7,4
505,2,8,2,2,80,5
505,2,9,1,2,526,4
505,2,10,1,1,504,5
505,2,11,1,2,563,3
505,2,12,1,1,623,4
505,2,13,2,2,69,3
505,2,14,2,1,73,5
505,2,15,2,1,8,2
505,2,16,2,2,47,4
505,2,17,2,2,76,3
505,2,18,2,2,8,2
505,2,19,2,1,111,4
505,2,20,1,1,601,3
505,2,21,1,1,617,4
505,2,22,2,2,65,2
505,2,23,2,1,43,4
505,2,24,1,1,526,
505,2,25,2,1,69,3
505,2,26,1,2,504,5
505,2,27,1,2,601,3
505,2,28,2,1,42,4
505,2,29,1,1,605,3
505,2,30,1,1,640,4
505,2,31,2,1,106,3
505,2,32,2,1,75,
505,2,33,2,2,111,5
505,2,34,1,1,673,3
505,2,35,2,2,142,3
505,2,36,1,2,631,3
505,2,37,2,1,113,4
505,2,38,1,2,623,4
505,2,39,2,2,150,4
505,2,40,1,2,521,3
506,2,1,2,2,26,3
506,2,2,1,2,623,3
506,2,3,1,2,512,6
506,2,4,2,2,40,4
506,2,5,2,2,52,3
506,2,6,1,1,569,2
506,2,7,1,2,628,2
506,2,8,2,1,100,4
506,2,9,2,2,9,5
506,2,10,1,1,623,6
506,2,11,1,1,512,7
506,2,12,1,1,632,5
506,2,13,2,1,49,3
506,2,14,1,1,621,4
506,2,15,1,2,641,3
506,2,16,2,2,7,5
506,2,17,1,2,630,3
506,2,18,1,1,592,1
506,2,19,2,1,7,3
506,2,20,2,1,142,1
506,2,21,2,1,60,1
506,2,22,2,2,8,2
506,2,23,1,1,630,3
506,2,24,1,2,638,3
506,2,25,2,1,66,2
506,2,26,1,2,621,5
506,2,27,1,1,631,5
506,2,28,2,1,91,3
506,2,29,2,2,111,2
506,2,30,2,1,9,2
506,2,31,1,2,526,2
506,2,32,1,1,563,2
506,2,33,2,1,43,2
506,2,34,2,2,131,2
506,2,35,1,2,533,5
506,2,36,2,1,57,5
506,2,37,2,2,43,6
506,2,38,1,2,632,3
506,2,39,2,2,38,1
506,2,40,1,1,641,1
507,2,1,1,1,518,2
507,2,2,2,1,91,5
507,2,3,2,2,150,4
507,2,4,1,2,569,5
507,2,5,1,1,621,6
507,2,6,2,1,71,6
507,2,7,2,2,16,5
507,2,8,1,1,533,5
507,2,9,1,2,603,5
507,2,10,2,2,8,6
507,2,11,1,2,621,5
507,2,12,2,1,13,6
507,2,13,2,1,75,5
507,2,14,1,2,631,6
507,2,15,2,1,66,3
507,2,16,1,1,625,4
507,2,17,2,2,100,5
507,2,18,1,2,521,6
507,2,19,2,1,110,4
507,2,20,1,1,628,6
507,2,21,1,1,605,5
507,2,22,1,2,630,5
507,2,23,2,2,47,6
507,2,24,2,1,8,2
507,2,25,1,2,512,4
507,2,26,1,1,521,6
507,2,27,2,1,105,3
507,2,28,1,1,641,4
507,2,29,1,1,563,5
507,2,30,2,2,111,4
507,2,31,1,2,672,6
507,2,32,2,2,76,6
507,2,33,2,2,98,4
507,2,34,1,2,531,7
507,2,35,2,1,100,6
507,2,36,2,2,13,4
507,2,37,1,1,604,5
507,2,38,2,2,63,5
507,2,39,1,2,608,6
507,2,40,2,1,68,4
508,2,1,2,2,150,5
508,2,2,1,1,563,4
508,2,3,2,2,161,3
508,2,4,2,1,33,4
508,2,5,1,2,533,5
508,2,6,1,1,617,3
508,2,7,1,1,625,3
508,2,8,2,1,13,4
508,2,9,2,2,37,3
508,2,10,2,1,37,2
508,2,11,1,2,631,5
508,2,12,2,2,61,5
508,2,13,2,2,52,4
508,2,14,1,1,605,5
508,2,15,1,1,533,6
508,2,16,2,1,57,5
508,2,17,1,2,630,4
508,2,18,1,1,522,4
508,2,19,2,1,86,3
508,2,20,1,2,531,3
508,2,21,2,2,111,5
508,2,22,1,1,531,4
508,2,23,1,2,563,3
508,2,24,1,2,625,4
508,2,25,1,2,522,5
508,2,26,2,1,45,5
508,2,27,1,2,521,6
508,2,28,2,2,47,5
508,2,29,1,1,673,4
508,2,30,1,2,518,3
508,2,31,2,1,20,3
508,2,32,2,1,9,3
508,2,33,2,2,100,4
508,2,34,1,1,643,2
508,2,35,2,1,63,2
508,2,36,1,2,605,5
508,2,37,2,2,70,4
508,2,38,2,1,47,3
508,2,39,2,2,71,5
508,2,40,1,1,608,4
509,2,1,2,1,37,
509,2,2,1,2,630,3
509,2,3,1,2,625,3
509,2,4,2,1,76,5
509,2,5,2,2,96,6
509,2,6,1,1,638,2
509,2,7,2,1,150,2
509,2,8,2,2,43,6
509,2,9,2,2,91,6
509,2,10,2,1,60,6
509,2,11,1,1,531,3
509,2,12,2,2,66,5
509,2,13,1,1,592,7
509,2,14,1,2,533,7
509,2,15,1,2,608,6
509,2,16,1,1,529,5
509,2,17,2,2,63,3
509,2,18,1,2,617,6
509,2,19,2,1,73,5
509,2,20,2,2,105,5
509,2,21,1,1,608,6
